Rickettsia endosymbiont of Ixodes scapularis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0450732090194682e-7	0	8.520433533290867e-8	0	0
Ferrimonas balearica DSM 9799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Brachyspira pilosicoli 95/1000	0	5.1253528036602397e-8	3.4272911884286425e-7	1.0167438392186364e-7	2.683885762012871e-7	2.193831259901622e-6	6.213889105416074e-7	5.035619298959579e-5	3.917451918610864e-5	5.164389756081741e-7	4.1906954547577406e-7	6.725975948918903e-7	6.662869172923699e-7	7.297750786293552e-7	0	0	1.4462301744741725e-7	2.102152525355244e-7	5.199782399506145e-7	3.655554633543442e-7	3.413933845814116e-7	1.4357136814354091e-5	9.004257356946482e-7	4.871477506580001e-6	2.8732101006153974e-5	3.333070869606616e-5	2.248007231509556e-5	5.754598983813704e-6	3.683273359411727e-7	8.737821661059898e-7	1.369934772186697e-6	8.706865841531857e-6	1.1927778280200133e-5	1.4561346269269326e-5	3.1913656911449625e-5	2.728034198042849e-5	1.485087293431108e-6	1.165695278220135e-6	1.375243778331659e-6	9.970867972603472e-7	1.5263133275255616e-6	3.7466075997411936e-6	2.3620665696718396e-5	1.9595417216697718e-5	2.662595158410055e-5	6.339726947960352e-6	1.9365483478660528e-7	4.260216766645434e-7	3.101667945200041e-7	2.0705749251513046e-7
Leptospira interrogans serovar Lai str. IPAV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Laribacter hongkongensis HLHK9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.061812907503885e-7	2.933060232836098e-7	1.8201682836586656e-7	9.19701928283851e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus gallolyticus subsp. gallolyticus ATCC BAA-2069	2.0853838768595932e-5	2.0552664742677562e-5	2.873212446299345e-5	3.156989620773866e-5	2.6503371899877105e-5	2.546411283814383e-5	7.332389144390967e-5	2.7747290014675232e-5	2.68597569667131e-5	4.823540032180345e-5	6.146353333644687e-5	6.569036510110796e-5	3.8029607125456806e-5	5.3377834322604264e-5	7.690168091612768e-6	1.571508078479936e-5	1.0702103291108877e-5	2.5488599369932335e-5	1.8043244926286324e-5	4.929776534378585e-5	3.1351292484059635e-5	2.428877625940907e-5	9.821843924957222e-5	6.0672038036496375e-5	9.848480160263239e-5	1.6852605520482891e-4	1.9482729339749484e-5	4.0851329049930253e-5	3.290390867741143e-5	3.441357454202052e-5	3.7705823729710045e-5	3.3022381423370823e-5	1.98470409088576e-5	2.2843111959916254e-5	3.3845030960845716e-5	9.353260107575481e-5	2.8014146671541354e-5	1.1292673007757557e-4	1.2639145200857627e-4	3.184267907536438e-4	1.8136193656480202e-5	3.884238082996993e-5	2.33046701690031e-5	2.6879577543323568e-5	2.6451925756753484e-5	3.6811317762350426e-5	2.775719298608009e-5	3.391132546249765e-5	1.1941421589020157e-5	2.7849232743285047e-5
Candidatus Amoebophilus asiaticus 5a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Tremblaya princeps PCVAL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Salmonella enterica subsp. arizonae serovar 62:z4,z23:- str. RSK2980	0	4.459056939184408e-6	1.5422810347928892e-6	0	3.3548572025160895e-7	0	6.904321228240082e-8	2.8027565671389126e-7	4.266531792546485e-6	1.5493169268245222e-7	1.815968030395021e-6	2.8024899787162094e-7	2.972664707919804e-6	1.0425358266133645e-7	1.0009425135115033e-5	2.5904974665432948e-5	7.231150872370862e-7	0	5.199782399506146e-8	0	0	0	1.901699153787097e-5	1.771446366029091e-6	3.978290908544397e-6	0	3.836599008442976e-6	7.588482176457632e-7	0	0	3.261749457587374e-7	0	0	9.100841418293329e-7	3.807565983095143e-5	1.5774347403649125e-6	1.3500793576646434e-6	5.245628751990607e-6	4.453170329835848e-6	3.5610242759298117e-7	0	0	2.4489653397935457e-6	5.129690370863277e-7	4.35064568367656e-7	9.202829440587607e-7	6.45516115955351e-8	0	0	0
Desulfovibrio alaskensis G20	0	0	0	0	0	7.835111642505794e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.857231830145455e-7	8.840646463431993e-8	5.523909587269392e-6	3.59681157041529e-7	5.058988117638422e-7	1.0435941184999895e-6	7.393541405512221e-7	6.523498915174748e-7	0	0	0	0	0	0	0	0	0	0	0	0	2.0518761483453106e-7	8.701291367353121e-8	0	0	0	0	0
Macrococcus caseolyticus JCSC5402	2.4178363789676445e-6	1.8963805373542889e-6	2.913197510164346e-6	2.1351620623591366e-6	2.482594329861906e-6	2.350533492751738e-6	5.178240921180062e-6	2.429055691520391e-6	1.3575328430829725e-6	1.136165746337983e-6	2.8403602526691355e-6	2.8024899787162097e-6	3.1776760670866872e-6	2.8669735231867526e-6	7.730856811674212e-7	4.981725897198644e-7	1.5908531919215897e-6	6.20134994979797e-6	5.407773695486391e-6	1.2272219126895842e-5	1.2347060742361052e-5	1.9554523259693745e-6	2.9173793836506603e-6	3.838133793063031e-6	3.456692767201909e-5	2.537253386694924e-5	8.392560330969009e-7	1.3279843808800856e-6	1.9030245690293924e-6	2.2180624216536663e-6	2.152754642007667e-6	2.4421696872589354e-6	1.8576048141295288e-6	3.549328153134398e-6	4.87442021990441e-6	5.567416730699691e-6	1.0800634861317148e-6	5.682764481323158e-6	6.679755494753773e-6	8.973781175343127e-6	2.4241446966582447e-6	4.2818372568470785e-6	1.9749720482206017e-6	2.6674389928489037e-6	3.828568201635373e-6	3.5788781157840693e-06	3.873096695732106e-6	6.219916479302333e-6	9.84779572601013e-6	1.1181104595817046e-5
Lactobacillus iners LEAF 2053A-b	0	0	5.712151980714404e-8	0	3.3548572025160895e-7	3.917555821252897e-7	1.3808642456480163e-7	7.474017512370434e-7	1.2605662114341889e-6	1.5493169268245222e-7	0	0	1.5375851937516227e-7	0	2.4820119237480367e-6	3.8042270487698735e-6	0	5.25538131338811e-7	5.199782399506146e-8	0	0	0	6.122895002723608e-7	9.595334482657577e-7	5.304387878059195e-7	3.745023448996198e-7	3.59681157041529e-7	6.323735147048027e-8	4.297152252647015e-7	0	0	4.24725163001554e-7	1.9553734885573987e-7	2.7302524254879985e-7	0	9.279027884499486e-8	3.3751983941616086e-7	2.914238195550337e-7	3.9292679380904545e-7	3.5610242759298117e-7	0	0	0	1.0259380741726553e-7	0	3.0676098135292024e-7	0	0	0	0
Desulfovibrio piger ATCC 29098	0	5.1253528036602397e-8	1.1424303961428807e-7	0	3.3548572025160895e-7	5.484578149754055e-7	4.1425927369440493e-7	3.737008756185217e-7	9.696663164878376e-8	0	1.8625313132256626e-7	0	0	0	3.66198480552989e-7	1.358652517417812e-7	0	0	0	5.222220905062061e-8	0	3.602149021522532e-7	6.483065297001467e-7	6.642923872609092e-7	0	6.553791035743346e-7	0	1.2647470294096054e-7	0	0	1.9570496745524244e-7	4.24725163001554e-7	1.9553734885573987e-7	1.8201682836586656e-7	5.518211569703106e-7	3.711611153799794e-7	4.1042412473005164e-5	5.180058392590724e-5	4.466267889629483e-5	5.86856800673233e-5	0	0	0	0	0	4.0901464180389365e-7	6.45516115955351e-8	8.520433533290867e-8	1.5508339726000205e-7	0
Phascolarctobacterium succinatutens YIT 12067	3.0076877122532924e-4	2.82304432425606e-4	3.3473210606986407e-4	2.8977199417731136e-4	2.3698711278573653e-4	2.8590322383503645e-4	3.688288400125852e-4	4.947799593189227e-4	4.3974367452723434e-4	1.5870169720439187e-4	1.427164618759164e-4	1.536325006332226e-4	1.612414339847535e-4	1.5841331885390074e-4	6.139927857271782e-5	6.055061385958716e-5	1.7730781939053353e-4	2.8268696084714646e-4	2.6674883709466526e-4	3.636754638285219e-4	4.439820966481258e-4	1.9225183920583113e-4	8.834977318635888e-5	2.647574214560979e-4	2.3551482178582828e-4	2.8827317998648234e-4	1.385971391800025e-4	1.585992774879645e-4	1.2596794889188108e-4	1.7684006761729685e-4	2.0353316615345213e-4	8.551841157036289e-4	7.708082291893266e-4	9.858941508437162e-4	6.272367150895864e-4	5.356782797721554e-4	1.3878815796792535e-4	8.611573867851247e-5	9.633255228218431e-5	1.2819687393347324e-4	5.48754532813896e-4	4.7841885207307446e-4	6.760724315468764e-4	6.540355222850678e-4	5.040658089107662e-4	0.0010485090342642813	4.797475773780168e-4	7.253445066890516e-4	6.82522031341269e-4	7.695291709324824e-4
Lactococcus lactis subsp. lactis KF147	3.0122211554638568e-5	0.002669745021898582	0.002144970190278066	0.0010656492178850528	1.04671544718502e-5	2.7109486283070046e-5	0.005128875024398145	3.5127882308141035e-5	1.1393579218732091e-4	1.843687142921181e-5	0.004051378112528461	0.005414466688679291	0.00482755623282197	0.0014075276195107036	2.766832964178139e-6	6.497982106636923e-4	2.451360145733722e-4	0.007391588709654109	0.0029578962179590707	0.010569618445218459	0.002240906176392386	8.439320564709931e-5	9.861462657327787e-5	0.0018648163515718745	1.6302152078568593e-4	6.131539641869025e-4	3.2251410414723765e-5	7.228029273075895e-5	5.508335309000238e-4	0.003990294296554946	0.003646896833539291	5.106258272186183e-4	1.4352441406011306e-4	2.113215377327711e-4	0.0011737236008758506	7.481680183271935e-4	5.0357960040891205e-5	0.007019452685667209	0.00554098815849619	0.006153663610263271	7.256273125330346e-4	0.013878275624616833	5.306354899159112e-4	0.031136502394488168	0.017619940993062723	4.713893746789874e-5	0.00360456199149468	0.00400963081643135	0.005979317923058009	0.003881603283434893
Alkaliphilus metalliredigens QYMF	0	1.0250705607320479e-7	1.7136455942143213e-7	3.5586034372652275e-7	4.696800083522525e-7	1.175266746375869e-6	2.7617284912960327e-7	1.0276774079509345e-6	1.3575328430829725e-6	1.0328779512163481e-7	2.3281641415320783e-7	6.725975948918903e-7	4.612755581254868e-7	6.255214959680187e-7	0	0	9.159457771669758e-7	3.6787669193716773e-7	2.5998911997530727e-7	3.655554633543442e-7	2.844944871511763e-7	1.0291854347207233e-7	2.881362354222874e-7	7.381026525121214e-8	3.536258585372797e-7	4.6812793112452476e-7	1.798405785207645e-7	0	6.138788932352879e-8	1.3442802555476765e-7	0	6.370877445023309e-7	2.933060232836098e-7	1.1831093843781328e-6	7.357615426270808e-7	7.423222307599588e-7	2.0251190364969653e-7	8.014155037763427e-7	7.858535876180909e-7	4.985433986301736e-7	6.284819583928782e-7	8.410751754521047e-7	6.319910554305925e-7	4.103752296690621e-7	1.0441549640823744e-6	2.045073209019468e-6	5.164128927642808e-7	3.408173413316347e-7	8.529586849300112e-7	6.211724775453914e-7
Conexibacter woesei DSM 14684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0688720061443225e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1854387225116545e-7	9.776867442786993e-8	3.640336567317331e-7	1.839403856567702e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium sp. BNL1100	2.0148636491397037e-7	6.662958644758311e-7	7.425797574928725e-7	4.0669753568745455e-7	1.274845736956114e-6	2.350533492751738e-6	1.3118210333656157e-6	2.1487800348064997e-6	3.0059655811122963e-6	4.647950780473566e-7	5.121961111370573e-7	7.286473944662145e-7	7.175397570840906e-7	7.819018699600234e-7	1.2206616018432967e-7	9.057683449452081e-8	1.4462301744741725e-7	2.102152525355244e-7	4.1598259196049166e-7	4.1777767240496486e-7	7.396856665930585e-7	5.145927173603617e-7	1.0805108828335778e-7	6.642923872609092e-7	7.072517170745594e-7	7.490046897992395e-7	5.99468595069215e-8	7.588482176457632e-7	8.59430450529403e-7	1.4114942683250605e-6	5.871149023657273e-7	1.1679941982542734e-6	1.2709927675623093e-6	1.8201682836586657e-6	4.5985096414192543e-7	1.1134833461399383e-6	2.0251190364969653e-7	3.642797744437921e-7	3.9292679380904545e-7	9.258663117417511e-7	8.080482322194149e-7	1.5292275917310995e-6	1.8959731662917774e-6	1.744094726093514e-6	9.571420504088433e-7	9.202829440587607e-7	3.8730966957321055e-7	9.372476886619954e-7	8.529586849300112e-7	1.3458737013483481e-6
Pseudomonas stutzeri DSM 4166	5.037159122849259e-8	5.1253528036602397e-8	0	2.0334876784372727e-7	1.3419428810064356e-7	1.5670223285011587e-7	1.3808642456480163e-7	0	0	0	0	0	0	0	0	0	4.8207672482472414e-8	5.25538131338811e-8	0	2.0888883620248243e-7	0	0	2.521192059945015e-7	1.4762053050242427e-7	8.840646463431993e-8	9.362558622490494e-8	1.19893719013843e-7	0	0	0	0	0	1.9553734885573987e-7	0	1.839403856567702e-7	0	1.3500793576646435e-7	0	6.548779896817424e-8	0	0	0	0	0	0	0	0	0	0	0
Bacteroides salanitronis DSM 18170	1.482939645766822e-4	3.3863205973783204e-4	2.9200520925412035e-4	2.6836953636175906e-4	4.363998249032929e-4	3.675450871499468e-4	5.54486037839961e-4	5.505548150049871e-4	4.914268891960361e-4	3.748314084964127e-4	6.962142048837527e-4	5.406003168943568e-4	4.427220301208839e-4	4.5506688831673366e-4	1.696312739361568e-4	1.3432544555537436e-4	2.9021018834448394e-4	2.991363043580512e-4	4.4629732334961245e-4	4.1448767323477577e-4	4.1456536667669415e-4	3.2820723513243865e-4	2.2150473098088346e-4	3.863967385900955e-4	3.0252692197864275e-4	3.7571947752054356e-4	4.362932434913746e-4	4.8787616659475523e-4	6.746529036655814e-4	4.4697318496960244e-4	4.1574258586408666e-4	2.6364814493321463e-4	3.4258143519525625e-4	2.994176826618505e-4	4.1864831775480894e-4	2.361512596605119e-4	2.0149934413144806e-4	1.6144879603348868e-4	9.639804008115248e-5	8.218844028846006e-5	0.0015002762178207138	0.0010583019548575073	8.708836743833565e-4	3.5343566655247975e-4	6.24752720175954e-4	4.227166323043241e-4	0.0016262487509263155	0.001500277936541856	0.0011506412659705852	6.946778873882627e-4
Methanococcus voltae A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyanothece sp. ATCC 51142	1.0074318245698518e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1388162088332176e-6
gamma proteobacterium IMCC3088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium leprae TN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cylindrospermopsis raciborskii CS-505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Helicobacter pylori Gambia94/24	1.5111477368547778e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.899888192882406e-8	0	0	0	0	0	0	0
Idiomarina sp. A28L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Novosphingobium aromaticivorans DSM 12444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neisseria subflava NJ9703	8.059454596558815e-7	1.3325917289516623e-6	2.798954470550058e-6	1.982650486476341e-6	0	0	2.0712963684720247e-7	1.4013782835694562e-6	2.1332658962732426e-6	1.7042486195069742e-6	7.170745555918801e-6	5.717079556581068e-6	6.150340775006491e-7	3.701002184477444e-6	1.0579067215975237e-6	2.8531702865774055e-6	1.3835602002469583e-5	8.618825353956501e-6	2.0799129598024583e-7	6.788887176580679e-7	1.3997128767837876e-5	1.0291854347207233e-7	1.008476823978006e-6	8.857231830145455e-7	7.956581817088793e-7	2.340639655622624e-6	5.99468595069215e-8	6.323735147048027e-8	0	2.083634396098899e-6	3.261749457587374e-7	0	0	1.8201682836586656e-7	3.2189567489934784e-6	9.279027884499486e-8	1.3500793576646435e-7	1.4571190977751686e-7	7.203657886499166e-7	7.834253407045586e-7	0	2.2938413875966492e-7	2.3699664578647218e-7	3.077814222517966e-7	1.7402582734706241e-7	5.11268302254867e-7	1.291032231910702e-7	1.7040867066581734e-7	4.6525019178000614e-7	0
Flavobacteriaceae bacterium 3519-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylobacter tundripaludum SV96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roseburia hominis A2-183	0.0031639403882440767	0.00707918854594356	0.03689553222319183	0.01139419067139561	0.015634372632309528	0.006115304636975773	0.004147149588954688	0.016660332436824934	0.008799527888863828	0.014059173164674005	0.0023169423903698937	0.02424607834966073	0.006177607285775687	0.009027943244141093	7.217365164498799e-4	4.842690456249555e-4	0.0022174083111762837	0.002183505828086492	0.015518178595262146	0.015087622861232901	0.008124252170678713	0.005712596673960847	0.0012061382814776951	0.018665435117787527	0.008111911975451292	0.019834486816159888	0.0020140346388540413	0.001385024471906459	0.005700049687357618	0.007407521920169917	0.00576873009068903	0.006518787983038601	0.016650005255066252	0.00480005678925045	0.025628689844136274	0.018691117028862694	0.002236473959939365	0.0017341902942171169	0.0020912873722496762	0.0018315060055962209	0.0073565608892624665	0.004170891795066987	0.009226832412640863	0.006016306054563285	0.004896390678236948	0.01760051355878425	0.005655302140273234	0.018871737824215275	0.014024191614221984	0.09383379681427553
Gramella forsetii KT0803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0705749251513046e-7
Aminomonas paucivorans DSM 12260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3751983941616086e-7	8.014155037763427e-7	7.203657886499166e-7	1.2819687393347323e-6	0	0	0	0	0	0	0	0	0	0
Ruminococcus gnavus ATCC 29149	0.0011376423878955051	0.001361396211708233	0.0014328362028424011	0.001477786333112327	0.0015410201074037403	0.0015007372840055598	0.0013401287504014	0.0020084553560117445	0.00167665002783912	0.001965101946086663	0.0038138588068093587	0.0015788107544095638	0.0026682740923967747	0.0020301300151642047	0.002144865189318918	0.01001086876725517	0.020925456186794318	0.02657709394756128	0.007009410670182274	0.008771868898650845	0.011948939157041696	0.0014733818683461874	0.008418800543597822	0.0012602364688991958	0.002008771689421017	0.002093093605643975	0.0063082679727728555	0.006047324683770557	0.00246767037502721	0.004690865951733617	0.008250595252967263	0.0011690560111617774	0.0010128834670727325	0.002167092358524007	0.0010995036552633437	0.001061427999707896	0.002407056486780293	0.016209211411515642	0.0026379140302370267	0.001226986524514376	0.001051629882665112	9.44450960653127e-4	0.0014299587617936443	0.0016716634980569246	0.0011909457494496216	0.0011100657378557673	9.175366072189359e-4	0.002428579169993896	0.0010862816561076844	0.0022533031622959075
Cupriavidus metallidurans CH34	1.0074318245698518e-7	4.612817523294216e-7	0	2.0334876784372727e-7	0	0	0	0	0	0	0	0	0	0	0	0	4.8207672482472414e-8	1.051076262677622e-7	0	0	1.1379779486047053e-7	0	0	0	0	0	0	0	0	0	0	4.24725163001554e-7	1.9553734885573987e-7	9.100841418293328e-8	9.19701928283851e-8	9.279027884499486e-8	6.750396788323218e-8	7.285595488875843e-8	2.6195119587269697e-7	2.1366145655578872e-7	0	1.5292275917310995e-7	0	3.077814222517966e-7	0	1.0225366045097341e-7	0	1.7040867066581734e-7	0	0
Muricauda ruestringensis DSM 13258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodopseudomonas palustris HaA2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.840646463431993e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nitrosococcus halophilus Nc 4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thioalkalivibrio sp. K90mix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Capnocytophaga ochracea DSM 7271	0	0	0	0	0	0	0	0	0	8.263023609730785e-7	1.7694047475643794e-6	7.286473944662145e-7	2.0501135916688303e-6	7.819018699600234e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.700158715329287e-7	2.914238195550337e-7	0	0	0	0	0	0	0	0	0	0	0	0
Cellulomonas flavigena DSM 20109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.285595488875843e-8	0	0	0	0	0	0	0	0	0	0	0	0
